x,y,width,height,confidence,class_id,Broadcaster,Video,Frame
77.576836,210.90001,151.70833,311.43082,0.84695876,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
251.32516,166.70552,26.764648,95.437256,0.80706596,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
495.39297,248.06339,161.21405,353.2671,0.6997559,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
165.96147,346.57263,246.02518,155.18561,0.6257908,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
468.40186,694.7178,44.141785,218.71448,0.59521806,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
306.57834,940.80347,401.5688,165.99725,0.52029186,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
466.10342,668.3718,43.792786,163.6839,0.4800082,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
168.27501,381.3703,40.5925,21.644623,0.46945465,45.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
253.6668,164.00082,20.04129,83.89573,0.4027102,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
159.8,335.16547,99.39936,39.214996,0.37948772,53.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
454.80768,244.65591,242.38461,340.88507,0.31684902,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
513.2122,377.80585,125.57559,92.13028,0.26548198,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,464
115.05265,745.9592,188.18504,537.0054,0.89674264,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
240.31125,199.83098,136.27519,266.7003,0.86359787,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
80.03368,210.12189,145.39122,289.3269,0.84799397,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
448.86462,726.12115,249.86996,491.91748,0.81838495,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
456.5876,666.2063,35.96945,151.75067,0.71516395,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
158.63124,325.42346,104.51428,39.34726,0.62214994,53.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
163.37704,339.54694,230.02568,152.46262,0.62073,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
493.18448,252.15448,163.17352,330.44495,0.5924749,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
450.14444,252.11487,250.92865,320.54712,0.5713075,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
242.96606,168.85141,23.38263,89.14817,0.557381,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
501.87604,362.531,148.24796,116.70883,0.44916758,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
457.79413,692.9999,35.568756,208.40228,0.33759272,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
417.71298,108.6677,82.1203,122.52733,0.32503474,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
166.69609,368.17465,38.169678,21.393127,0.30123508,45.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,493
114.75503,744.3834,185.06718,538.3714,0.90954053,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
240.32925,199.02164,136.53535,266.70215,0.86216706,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
79.40238,208.78868,142.25941,290.02554,0.8523052,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
446.70792,724.90247,254.41913,491.92288,0.8248299,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
456.38,665.2285,36.54843,151.47852,0.72512096,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
449.79053,224.35696,251.97607,375.87183,0.5967775,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
162.78438,339.29193,230.52414,155.27371,0.59454095,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
242.87515,167.95679,23.330368,89.6585,0.58901507,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
159.13666,324.59277,105.690384,38.85263,0.53276265,53.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
495.12842,256.1528,159.60803,323.64767,0.53133607,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
502.05612,350.75906,147.88776,140.2846,0.42320505,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
457.39685,692.9738,36.364838,209.47595,0.27834374,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
307.01666,938.50134,392.92514,170.04218,0.27828813,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
309.95172,887.9982,397.45493,271.56775,0.27103648,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,522
114.954666,744.2243,185.91254,539.302,0.8826975,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
240.57,199.14276,136.47716,266.8933,0.8571187,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
79.49574,208.95406,142.47696,290.5123,0.8531832,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
456.7987,666.2245,38.345795,151.29639,0.817739,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
448.1749,725.31366,252.93536,491.05115,0.8086408,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
163.11902,339.2149,230.15807,155.60129,0.6134001,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
449.45383,245.98465,252.24274,332.59094,0.5988633,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
243.61905,167.73839,22.205078,86.40139,0.55778486,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
495.17862,253.66376,159.33087,328.5974,0.54693717,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
159.28442,324.48254,105.76376,38.8685,0.50391114,53.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
310.14993,936.85724,398.56702,173.76794,0.43199834,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
501.8847,351.34467,148.23056,139.4675,0.4145908,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,551
244.67642,197.4544,139.9399,266.32135,0.8690872,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
123.000885,739.15393,190.79126,537.0761,0.8551154,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
83.3796,206.25414,144.68135,287.89365,0.8520714,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
451.92023,721.52997,248.03674,491.89902,0.833494,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
247.80737,168.29684,23.285828,84.043015,0.80947405,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
453.2332,250.53894,240.6706,326.4309,0.74647,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
463.28452,662.81683,39.77655,144.49402,0.7060472,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
494.3296,251.25772,161.3674,329.38818,0.6268679,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
167.78809,335.48984,230.25014,157.27393,0.5422306,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
504.11816,359.13406,143.76367,122.976135,0.4242023,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
314.9313,936.82715,391.53223,173.36206,0.4114113,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
165.73486,322.1537,99.55854,39.790436,0.39946368,53.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,580
240.03827,202.0879,138.40294,269.43564,0.8781913,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
80.405914,212.92816,144.74057,290.50342,0.863517,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
116.44116,750.8294,191.34921,537.4431,0.8523138,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
447.5862,733.6642,252.99103,495.15314,0.8062163,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
457.27295,668.3367,39.19922,146.20782,0.7867233,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
449.6363,253.29694,250.18674,319.96655,0.66950184,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
308.9924,941.56134,384.95306,164.04456,0.6330488,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
164.5209,341.12994,227.04248,150.48975,0.61026806,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
494.74945,255.09894,159.21494,327.9527,0.52389,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
159.62976,328.3084,108.6269,40.852997,0.5197792,53.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
243.98593,170.89201,23.978027,83.903076,0.47203916,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
418.7342,110.26702,83.88504,120.3918,0.35394272,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
502.03287,369.04785,147.93427,108.334625,0.29546827,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,609
236.14546,208.25638,140.98593,279.35852,0.8918933,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
98.09912,756.2854,191.84277,531.6922,0.8773073,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
441.22864,745.45667,258.76794,517.4902,0.85598737,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
74.10015,223.50298,143.7293,299.8572,0.8042,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
447.85028,668.5047,35.825592,143.09143,0.7683983,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
237.3133,178.03267,24.305374,95.423676,0.7625543,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
157.42526,353.04364,239.6956,141.06808,0.70947486,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
291.2895,953.0314,383.64926,141.00684,0.6809977,60.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
494.18527,256.96182,160.84454,327.037,0.6714353,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
448.60406,257.12817,251.95627,322.69794,0.50231117,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
286.15363,914.3381,86.54697,67.541626,0.4288243,55.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
156.25916,336.7361,98.63486,33.706726,0.39819703,53.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
160.28082,383.4671,38.539993,20.094025,0.35316128,45.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
160.81516,334.96884,74.28481,27.23236,0.32865357,53.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
435.34045,136.18082,52.217377,69.439804,0.25857657,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,638
287.07642,573.3141,571.72876,898.012,0.9363099,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,667
256.7493,717.9562,64.60152,40.997498,0.41710562,67.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,667
287.2605,563.17474,574.521,917.27606,0.93147206,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,696
287.4539,568.94434,572.0994,907.9625,0.9285811,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,725
287.15005,570.81165,572.19147,901.4992,0.9283689,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,754
287.51694,561.8079,575.0339,924.38416,0.9271264,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,783
256.48557,704.33856,62.130722,44.85742,0.29197758,67.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,783
287.03345,568.413,569.97473,907.61847,0.9417188,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,812
429.9152,714.0947,292.16962,619.8106,0.9186085,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
426.60675,697.6615,66.33615,289.19586,0.90726477,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
207.7227,207.48389,139.04227,314.7511,0.88671464,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
343.28204,196.34073,169.21933,337.10443,0.86551976,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
187.89163,733.88684,263.92023,575.32306,0.81891114,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
324.5938,175.64954,37.659668,143.40387,0.78555405,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
443.22675,335.17224,71.883575,64.77011,0.60057986,58.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
205.74692,660.7936,55.16542,138.5622,0.53099424,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
121.11753,346.13696,15.514114,40.677643,0.348813,39.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,841
411.22025,700.07745,327.4875,647.8451,0.9343864,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
360.6919,188.89162,204.17883,351.29617,0.8842009,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
416.4489,751.49884,69.94165,369.91956,0.87448,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
143.54668,736.0437,285.98996,574.4083,0.85533065,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
200.07059,208.20728,146.75288,311.79553,0.8267182,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
340.21945,200.55698,34.89453,184.1458,0.7564748,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
231.83847,197.07956,46.13878,114.68262,0.52910924,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
177.06049,681.3234,56.76021,118.43787,0.34742096,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
225.94785,188.51913,32.61621,96.67833,0.2632984,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,870
454.16592,704.48193,243.66815,631.64294,0.9148693,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
405.48175,191.73103,233.75159,345.14798,0.9027364,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
202.09288,218.90912,41.254486,120.81593,0.8885749,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
135.6263,785.5417,73.9936,237.02637,0.8101644,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
161.82687,213.21169,228.61108,302.5978,0.7781572,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
401.4204,146.2566,32.33496,50.064575,0.6127555,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
186.53122,747.11536,369.12787,548.7596,0.6116143,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
535.8824,795.9487,73.179596,410.99158,0.48061675,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
140.82019,79.8141,77.15103,159.20105,0.4800321,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
130.27148,746.9242,254.73389,549.4295,0.29006323,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,899
401.28598,715.4245,349.42804,612.37695,0.91427296,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,928
166.24496,212.59415,192.62462,303.51202,0.8844047,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,928
123.54077,744.60803,242.63934,555.2215,0.8840483,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,928
120.31741,786.0168,82.06153,242.64514,0.8567136,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,928
370.15805,196.43294,240.99677,329.77286,0.85321105,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,928
194.78674,216.76337,45.107727,120.4211,0.85259753,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,928
362.6124,233.64024,40.43701,197.3046,0.8509148,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,928
460.0172,814.24634,75.828705,390.51483,0.80170184,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,928
264.98843,652.4333,435.13663,734.1897,0.8146034,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,957
556.2379,349.43835,39.52423,241.39981,0.70275974,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,957
427.9043,645.22217,294.05344,750.0449,0.65208644,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,957
27.548986,695.0972,51.15784,645.01086,0.61352706,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,957
445.21817,354.95377,261.56366,694.0225,0.52672744,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,957
448.11572,248.51376,255.76855,477.32098,0.33268866,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,957
27.114136,586.065,51.96553,430.47873,0.2528884,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,957
269.14044,651.71423,453.4712,737.2629,0.839063,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,986
427.42685,643.6564,295.7094,753.33057,0.7345705,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,986
556.9668,347.7266,37.89856,251.32729,0.6833576,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,986
444.0637,326.77704,263.87262,647.2445,0.53748685,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,986
23.490911,578.6692,44.963535,394.31818,0.37087,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,986
23.659698,683.1188,44.614098,608.77673,0.3379735,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,986
287.58017,572.0929,574.981,901.33234,0.934791,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1015
287.77753,566.08057,575.53076,912.7302,0.93618155,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1044
287.35907,577.3638,574.71814,890.7676,0.93191826,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1073
261.596,689.1159,63.166595,45.091797,0.5398766,67.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1073
288.18613,566.2379,575.62775,915.5241,0.91540956,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1102
287.06598,570.71155,573.66943,905.6351,0.9441682,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1131
287.3194,569.1423,574.6388,904.88654,0.93664116,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1160
287.09946,574.7754,574.1989,898.4492,0.93370974,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1189
287.6283,566.4271,573.3081,915.1457,0.92666316,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1218
287.09348,571.00696,574.18695,905.904,0.93750006,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1247
286.8719,534.7972,573.7438,880.02637,0.9276236,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1276
342.04956,593.37585,93.39636,276.23273,0.893527,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1276
286.70325,531.7345,573.2435,881.0415,0.92708427,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1305
327.1105,593.5774,101.892334,278.72736,0.8698819,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1305
286.63406,536.4111,568.946,866.1095,0.89494854,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1334
286.86133,596.4412,107.869934,280.71475,0.8021716,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1334
287.0152,520.1284,572.2655,838.68164,0.92062974,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1363
319.5982,594.6265,108.30057,274.92236,0.80582815,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1363
287.4855,429.95828,574.971,721.4311,0.84147966,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1392
284.55145,890.27747,555.8407,266.075,0.3900474,62.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1392
287.0673,448.34875,574.1346,751.2471,0.85192955,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1421
287.2168,438.0022,574.4336,730.84094,0.868643,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1450
265.01978,613.22565,60.187195,253.87415,0.3847918,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1450
287.20493,442.86395,574.40985,736.4667,0.853377,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1479
266.63452,613.3357,58.254395,253.46564,0.39382377,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1479
280.9172,898.23987,536.7498,250.17657,0.26942825,62.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1479
288.03342,582.3227,573.18146,879.26904,0.93323606,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1508
287.20392,563.7125,574.40784,919.7404,0.9273907,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1537
288.7667,536.7931,570.74786,969.10724,0.92965543,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1566
246.36597,846.238,85.520996,59.262695,0.2966192,67.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1566
288.80835,537.37744,571.739,970.78186,0.9361753,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1595
287.94727,538.89343,573.78125,968.3428,0.92555267,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1624
32.694984,977.88696,61.618557,91.09064,0.35725144,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1624
287.42725,536.1971,574.76465,972.70276,0.9228817,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1653
287.75333,535.49475,574.02264,977.01044,0.9259597,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1682
287.73453,543.619,572.84186,960.7619,0.93379396,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1711
287.52106,548.17914,574.6655,951.6417,0.923026,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1740
277.93866,413.18195,23.334076,79.02725,0.82995933,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
391.59424,383.6359,120.22754,142.85791,0.7157648,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
265.41376,379.0274,197.06982,176.08603,0.6956563,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
173.85855,367.8258,147.54921,138.129,0.68632185,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
73.11931,851.09863,141.72668,344.04303,0.627289,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
150.58347,367.50342,100.69912,136.7752,0.49969906,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
490.12384,840.1044,170.10608,365.93732,0.4833514,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
177.9213,396.06677,21.532608,58.254974,0.46741453,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
515.64624,824.8083,120.70752,333.4225,0.26602852,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
200.23682,98.10942,191.9824,195.11588,0.26107645,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1769
280.63318,421.74185,29.313873,92.12872,0.8635367,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1798
277.30948,386.14032,254.52118,199.41672,0.7813419,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1798
166.21812,405.12677,25.532837,56.18692,0.6096073,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1798
420.30118,404.25464,125.584656,111.24133,0.5431629,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1798
163.50325,373.8877,162.68472,151.70569,0.50049967,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1798
280.74695,440.63507,32.807922,102.14279,0.8462629,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1827
151.6084,418.008,29.771423,60.830353,0.7922602,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1827
281.07483,400.6302,294.28473,229.86572,0.69051445,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1827
148.99141,382.33633,184.99782,166.34308,0.67015857,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1827
280.0988,456.7129,293.091,341.28983,0.30870038,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1827
424.5877,379.77667,178.3086,149.59805,0.2774971,56.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1827
352.912,178.95712,39.05484,357.91425,0.27541205,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1827
284.5307,457.10645,35.467773,110.63342,0.78787655,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1856
277.87033,413.7354,335.96234,255.9292,0.72475815,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1856
462.8335,438.0778,155.47583,140.35773,0.7111174,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1856
127.4684,390.32904,212.77737,190.19699,0.6375681,0.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1856
129.47256,427.7146,36.254105,62.756714,0.62447184,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1856
283.67493,446.90283,49.851227,132.41891,0.53318244,27.0,CNN,v12300gd0001cv5fb2fog65nfbisp3kg.MP4,1856
